way, 28458149, [278220880 312648744 312648824 312648904 312648905 312649087 312649117 312649118 312650338 312650339 312650340 312650341 312650342 312650343 312650344 312650345 312650346 312651697 312651698 385011293 278220864 ], 11, 278220880, 278220864, 16.6822111000000000, 48.0757395999999986, 16.6469154999999986, 48.1195311000000032, 201.5790216259317162, 51.3857256172286014, 198.9321242485940502, 56.2545857065757460, 5.5418286057757591, 380000, 1
way, 30042004, [330839276 330839279 ], 12, 330839276, 330839279, 15.6913228000000000, 48.2260659000000018, 15.6931378000000006, 48.2271672999999979, 127.2700527316651886, 68.0994194265103943, 127.4061637126336137, 68.2218761247825967, 0.1830897105025736, 380000, 1
way, 30076590, [331278171 331278183 332074415 332074418 332074413 332074414 332074641 332074644 332074656 332074657 332074659 332074661 332074662 332074664 332074973 332074967 332074978 ], 13, 331278171, 332074978, 15.0460905000000000, 48.1478408999999985, 15.0641549000000001, 48.1880708999999996, 78.8826139958601118, 59.4021475703475303, 80.2373044667170063, 63.8750302392312221, 4.6735281791629939, 220000, 1
way, 30970013, [281466866 276915248 361052720 276915250 968878757 357438067 276023118 276023119 361052717 276023121 276023122 276023123 282017174 357428643 357428646 1163020483 361052711 277068181 1163020479 1108071158 291966335 331398764 277068172 1163020380 1163020446 983936311 277068171 277068169 326073030 282017176 317909262 277068166 1163020464 1163020485 1163020441 317909023 1163020425 319450957 1377854651 419011109 282017195 1163020443 282017197 319450953 319450948 946903698 292794086 977264419 319450944 942668609 942668644 292794084 1163020414 360732819 1163020368 292794082 319450934 360732815 1163020392 1163020468 292794081 1163020442 976726147 976725398 319447750 292792989 292792991 319450919 1163020412 419011067 292792990 1163020378 950682201 1163020444 292792992 1163020470 319447752 319447755 292861507 983761120 318865051 983761998 588670934 983760216 983760528 983759836 588670941 292861508 1163020402 983089757 1163020476 983089736 292861521 1163020431 1163020389 588670847 1163020457 983089403 292861517 292861515 292861519 983089799 292861535 418845348 983089534 983089843 292861532 1162987596 1162987599 418845330 1162987590 983089793 1162987593 292861528 292861538 1162987602 1162987604 292861534 418845236 1162987597 1162987600 292861527 1162987591 1162987594 292861537 1162987603 1162987605 1162987598 1162987601 292861522 1162987592 1162987595 292861536 292861520 1711392571 1160666168 292861523 1160666202 1160666213 292861526 1160666218 292861525 ], 14, 281466866, 292861525, 10.6583141999999995, 47.5592331000000001, 10.8725558000000007, 47.2470483999999971, -250.1667173886156945, -6.0408956160724960, -234.1002521873836599, -40.7504540083327385, 38.2476763718807291, 380000, 2
way, 30970013, [281466866 276915248 361052720 276915250 968878757 357438067 276023118 276023119 361052717 276023121 276023122 276023123 282017174 357428643 357428646 1163020483 361052711 277068181 1163020479 1108071158 291966335 331398764 277068172 1163020380 1163020446 983936311 277068171 277068169 326073030 282017176 317909262 277068166 1163020464 1163020485 1163020441 317909023 1163020425 319450957 1377854651 419011109 282017195 1163020443 282017197 319450953 319450948 946903698 292794086 977264419 319450944 942668609 942668644 292794084 1163020414 360732819 1163020368 292794082 319450934 360732815 1163020392 1163020468 292794081 1163020442 976726147 976725398 319447750 292792989 292792991 319450919 1163020412 419011067 292792990 1163020378 950682201 1163020444 292792992 1163020470 319447752 319447755 292861507 983761120 318865051 983761998 588670934 983760216 983760528 983759836 588670941 292861508 1163020402 983089757 1163020476 983089736 292861521 1163020431 1163020389 588670847 1163020457 983089403 292861517 292861515 292861519 983089799 292861535 418845348 983089534 983089843 292861532 1162987596 1162987599 418845330 1162987590 983089793 1162987593 292861528 292861538 1162987602 1162987604 292861534 418845236 1162987597 1162987600 292861527 1162987591 1162987594 292861537 1162987603 1162987605 1162987598 1162987601 292861522 1162987592 1162987595 292861536 292861520 1711392571 1160666168 292861523 1160666202 1160666213 292861526 1160666218 292861525 ], 14, 281466866, 292861525, 10.6583141999999995, 47.5592331000000001, 10.8725558000000007, 47.2470483999999971, -250.1667173886156945, -6.0408956160724960, -234.1002521873836599, -40.7504540083327385, 38.2476763718807291, 220000, 2
way, 32298432, [363370526 363437990 363437995 363416935 ], 15, 363370526, 363416935, 9.6716286000000000, 47.1997155000000035, 9.6845595000000007, 47.2036542999999966, -324.1605162444712391, -46.0130567445487557, -323.1907986225405693, -45.5751300665430890, 1.0640169367035246, 220000, 1
way, 32306247, [363686955 363686949 363686945 1651414377 363686941 363686937 363686933 363686927 363686921 363686916 363686911 363686908 363686904 363686897 ], 16, 363686955, 363686897, 9.8082843000000004, 47.1428453999999988, 9.7841497000000004, 47.1666828999999979, -313.9123942709609878, -52.3360317549314615, -315.7223028556879854, -49.6857125747299264, 3.2093552065816304, 220000, 1
way, 32987936, [313053023 313053584 313053838 313053839 313054000 313054002 313054003 313054004 313054192 313054193 313054402 313054403 313054404 313054405 313054913 313054915 313054916 313054917 313054918 313056245 313056247 313068402 313068398 313068396 313068392 313067669 313067666 313067664 313067661 313067494 313067347 313067346 313066779 313066646 313066645 343376866 343376867 1110454456 1110448393 1110451319 1110449128 1110454116 1177035277 ], 17, 313053023, 1177035277, 11.1027179000000000, 47.2939609000000019, 10.9665918999999992, 47.2703011999999987, -216.8398724558447839, -35.5345925068656285, -227.0482710207496098, -38.1651433913050724, 10.5418783532905582, 220000, 1
way, 33714868, [1855407874 1077109535 1077109537 1077109539 1077109541 1077109543 1077109546 1077109549 1077109550 1077109556 1077109557 1077109558 1077109560 1077109561 1077109562 1077109563 1077109565 1077109573 1077109575 1077109576 1077109579 1077109581 1077109583 1077109584 1077109585 1077109593 1077109595 1077109597 1077109600 1077109601 1077109602 1077109603 1077109604 1077109608 1077109609 1077109610 1077109611 1077109613 1077109615 1077109618 1077109620 1077109627 1077109629 1077109632 1077109634 1077109635 1077109636 1077109637 1077109638 1077109643 1077109645 1077109647 1077109649 1077109651 1077109652 1077109653 1077109654 1077109663 1077109666 1077109668 699545867 1077109670 1077109672 1077109674 1077109692 1077109677 1077109679 699545865 699545863 699545857 699545858 699545855 699545856 699545851 699545853 701658517 701724999 701724998 385468487 701724994 385487785 385487786 701724989 701724997 414007920 414007921 414007922 414007924 701724996 701724995 951632753 951632752 951632751 951632749 951632748 951632747 951632746 951632744 951632743 951632742 951632741 951632740 951632739 951632738 951632737 951632736 951632734 951632733 951632732 951632731 951632730 951632754 951632755 951632756 951632760 ], 18, 1855407874, 951632760, 14.0192657999999994, 48.3850187000000034, 13.7006040999999996, 48.1740236999999993, 1.8786926737851652, 85.7722313651264159, -22.0184734882273219, 62.3132236912237047, 33.4873049321539256, 220000, 1
way, 34538227, [950529359 950529357 1079628839 950529355 950529350 950529347 950529344 950529341 950529337 950529334 950529325 950529323 950529321 950529319 950529315 950529312 950529300 950529299 950529298 950529295 950529293 950529291 950529280 950529277 950529273 950529271 950529269 950529267 950529263 950529262 950529260 950529258 950529255 950529240 950529238 950529235 950529233 950529231 950529229 950529223 950529220 950529367 950529215 950529375 950529212 950529208 950529376 950529206 950529380 950529383 950529388 950529391 400457442 950529400 950529404 950529408 950529411 950529414 950529416 400457444 950529423 950529427 950529430 400457447 950529433 400457449 950529436 950529438 950529445 400457477 961022418 400457474 961022431 961022452 400457485 961022401 961022439 961022457 400457482 961022443 961022411 961022434 400457467 961022449 961022421 400457464 961022433 400457472 961022445 961022407 400457469 961022419 961022409 961022432 400457500 961022444 961022417 961022441 400457497 961022450 961022422 400457505 961022435 961022455 400457502 961022442 961022410 400457490 961022430 961014048 961013998 961013978 961014054 400457495 961013969 8205945397 8205945396 961014025 961013986 961014038 400457602 400457604 961013975 961014033 961013994 400457599 961014017 961014029 400457610 961013995 961013962 961014019 400457611 961013990 961014059 961014012 400457606 400457609 961014020 961014061 961013971 400457616 965027317 961014051 961013992 400457619 961013973 961014040 961013989 400457612 961013961 400457614 961014041 961014018 400457626 961014053 961013996 961013964 400457629 961014043 961013991 961014060 961014013 400457622 400457624 961014023 961014063 400457642 961014027 400457639 961013993 961013957 961014015 961013977 400457634 961014056 961014000 961013974 961014031 400457631 961014058 400457649 961014039 961014010 400457647 961013979 961014037 400457644 950561443 950561449 950561452 950561457 950561460 950561461 950561467 950561471 950561474 950561479 950561481 950561483 950561488 950561492 950561495 950561498 950561501 950561503 950561509 950561513 950561516 950561518 950561520 950561527 950561529 950561532 950561534 950561536 950561538 950561545 950561548 950561551 1078896852 1078896769 1078897555 1078897461 1078897640 333255607 1078897768 1078897046 1078896879 1077187572 333255593 1077187576 392055930 1077187581 1077187583 1077187587 1494713391 333255579 1077187597 1077187596 1494713382 333248199 1077187607 1077187604 1077187617 1077187615 1077187627 1077187626 1077187619 1077187634 333244745 1077187641 1494713380 333244751 1494713376 331921586 331921594 1077187649 1077187653 1077187680 333233602 1077187669 644909553 644909546 644909566 333233611 644909575 644909573 644909579 365679696 643784254 333237893 344940224 333237898 643784260 643784264 531948955 344940232 531949000 467060123 643758081 643758089 643758091 643758092 643758095 643784295 643784304 644627452 333241146 1083327489 1083327504 1083327502 1083327509 1083327484 1083327505 1083327481 333242246 1083327501 1083327490 814626677 370525083 328966631 328966626 328966621 308353177 308353182 308353187 308353190 370525060 308353193 308353198 308353203 308353210 308353216 308353221 308353228 308353234 308353242 308353248 308353253 308353258 308353263 308353268 308353273 308353278 308353284 308353288 308353293 308353298 308353302 308353307 308353312 308353315 308353321 308353327 308354729 308354732 308354735 308354737 308354741 308354744 308354747 308354749 308354752 308354754 308354755 308354757 308354758 308354760 308354762 308354763 308354765 308354768 308354770 308354773 308354775 308354778 1163667162 308354782 308354785 308354787 370509030 308354789 308354790 1163667164 1163667170 308354792 308354793 308354795 308354796 308354798 ], 19, 950529359, 308354798, 13.0858329999999992, 48.2577782999999982, 14.4694941999999998, 48.1142371999999980, -68.1215575058648710, 71.6252917692567763, 35.6423451166643517, 55.6659952626079146, 104.9840303686463727, 380000, 1
way, 37370856, [372921675 372921676 372921679 1163667176 372921681 372921683 372921685 372921689 ], 20, 372921675, 372921689, 14.4712326999999998, 48.1245951000000005, 14.4690747999999996, 48.1083090999999996, 35.7727191885175486, 56.8176152326809998, 35.6108933561033822, 55.0068927085586523, 1.8179393992651522, 220000, 1
way, 38867885, [3426465978 3426465967 3426465951 7682772195 461705493 ], 21, 3426465978, 461705493, 12.7388860000000008, 47.2785192999999992, 12.7377462999999995, 47.2782011999999980, -94.1399026926623748, -37.2514323035309118, -94.2253713896375018, -37.2867995413379489, 0.0924972414330590, 380000, 1
way, 38867890, [461705581 461705586 461705587 461705588 461705589 461705591 7931617978 461705592 461705593 461705594 461705597 461705598 461705601 461705602 461705603 1036654144 1036654135 1036654038 1036654068 1036654129 314897079 314897080 314897180 314897179 314897178 314897177 314897176 314897175 314897174 314897172 314897169 314897164 314897162 314897159 314897157 314897154 314897149 314897146 6900465847 314897138 314897136 314897135 314897134 314897133 314897132 314897131 314897130 314897129 314897128 314897127 314897126 314897125 314897124 314897123 314897122 314897121 314897120 314897119 314897118 314897117 314897116 314897115 314897114 314897113 314897112 314897111 314897110 314897109 314897108 314897107 314897106 314897105 314897104 314897103 314897102 314897101 314897100 314897099 314897098 314897097 314897096 314897095 314897094 314897093 314897092 314897091 508077295 314897089 314897088 314897087 314897086 314897085 314897084 314897082 314897081 1051886019 1051886025 1051886030 1051886038 1051886044 1051886051 1051886055 1051886060 1051886062 1051886074 1051886078 1051886082 1051886107 1051886113 1051886115 1051886118 1051886285 1051886122 5983415904 1051886124 1051886125 1051886131 1051886135 1051886139 1051886142 1051886145 1051886147 1051886150 1051886153 1051886167 1051886171 1051886174 1051886176 1051886178 1051886193 1051886197 1051886201 1051886204 1051886205 1051886207 1051886219 1051886225 1051886231 1051886233 1051886234 1051886281 1051886267 1051886265 1051886263 1051886260 1051886257 1051886252 1051886236 507594640 1051886286 1051886287 1051886288 1051886289 1051886291 1051886306 1054004493 1051886311 1054004498 1051886309 1051886312 1051886313 1051886314 1051886316 1051886332 1051886335 1417101820 1051886338 1051886341 1051886343 1051886345 1051886355 1051886359 1051886362 1051886365 1051886366 1051886367 1051886376 1051886380 1051886383 1051886385 1051886387 1051886395 1051886397 1051886400 1051886403 1051886405 1051886408 1051886410 1051886418 1051886420 1051886423 1051886425 1051886427 1051886429 1051886437 1051886440 1051886444 1051886566 1051886568 1051886570 1051886573 1051886575 1051886579 1051887056 1051887058 1051887063 1051887067 1051887075 1051887076 1051887079 1051887082 1051887084 1051887088 1051887098 1051887104 1051887107 1051887111 1051887115 371893319 371893317 372477117 371893316 371893314 371893313 371884906 371884903 371884898 371884895 371884890 371884886 371884880 371884874 371884869 371884863 371884861 371884860 371884859 371884854 371884850 371884846 371883507 371883501 371883497 371883492 371883488 371883483 371883479 371883474 371883471 371883466 371883462 371883457 371883451 371883447 371883442 371883437 371883433 371883428 371883424 371883419 371883413 371883409 371883405 371883401 371883398 371883395 371883390 371883384 371883377 371883373 371883365 371883360 371883355 371883349 371881860 371881856 371881852 371881849 371881846 371881842 371881839 371881834 371881829 371881522 371881518 371881515 371881511 371881506 371881502 371881497 371881493 371881488 371881484 371881479 371881474 371881469 371881465 371881461 371881458 371881453 371881447 371881442 371881439 330575701 371881096 371881094 291918237 291917929 291918186 291917927 291914906 291916943 291916942 291916939 291916935 291916933 291914894 291914890 291914887 291917926 291914883 291918185 1211078518 1211078602 1211078674 1211078490 ], 22, 461705581, 1211078490, 12.7409835000000005, 47.2785093000000032, 13.0680069000000003, 47.8874990999999994, -93.9826063937196068, -37.2525441311886567, -69.4583773173471570, 30.4566261881464939, 72.0136761811472041, 220000, 1
way, 42348325, [528661272 269772852 ], 23, 528661272, 269772852, 11.3920574000000006, 47.2370250999999968, 11.3917932999999998, 47.2373219999999989, -195.1416448096179863, -41.8648722249626672, -195.1614502697137823, -41.8318620617908792, 0.0384958065538864, 220000, 1
way, 42412115, [9416426999 980690878 980691467 980690973 980691606 980690799 980691007 980691083 980691137 980690846 980691295 980690938 980691455 980691495 980691252 980691633 980691396 980691031 1103934767 980690764 980690925 1103934821 980691307 980691254 980691587 980691406 980690827 980691013 980691502 980690843 980691163 1103934766 980691506 980691016 980691604 980691151 980690865 980690945 980691003 980691599 980691560 980690795 980691488 980690890 980691358 980691432 980691483 980691080 980690771 980690874 980690929 980691575 980691250 980690975 980691059 980691107 980691191 980614520 980615287 980614532 980615428 980614724 980615218 980614460 980614783 980614856 980614922 980614977 980615108 980615211 980614895 980614996 980614602 980615472 980614788 980615097 980615189 980614971 980615124 ], 24, 9416426999, 980615124, 15.0052237000000002, 48.1501476999999980, 14.7116512999999998, 48.1304192999999998, 75.8179196503842405, 59.6586239745378961, 53.8022571990108602, 57.4651658973617927, 22.1246616134380893, 220000, 1
way, 48616848, [363692391 363692389 363692387 363692384 363692380 363692376 363692372 363692369 363692366 363692363 363692359 363416970 363416969 363416968 363416967 363416966 363416965 363416964 363416963 363416962 363416961 363416960 363416959 363416958 363416957 363416956 363416955 363416954 363416953 363416952 363416951 363416950 1298544585 363416949 363416948 363416947 1298544581 1298544583 363416946 363416945 363416944 363416941 363416939 363416938 356318488 356318374 344467947 344467981 344468003 344468222 344468291 361413787 344468405 345200110 344468426 361413786 361413785 361413783 361413782 361373448 361373446 361373445 361373444 361373443 361373442 361373440 361373439 1477056990 361373438 361373436 361398849 361398851 361398852 361398856 572529853 972509651 972509656 972509657 972509670 972509658 972509661 972509664 972509666 972509668 972509673 972509676 972510295 972510316 972510313 972510312 972510311 972510310 1311788558 912535425 912535132 912535290 912535285 912535379 9822708325 972511399 972511393 972511408 972511415 972511416 972511418 972511421 912535214 976975699 912535146 912535095 912535080 972511617 972511618 972511626 972511628 972511630 972511633 976975711 976975712 976975713 976975714 976975715 976975721 976975722 976975723 976975724 976975725 976975726 976975727 976975728 976975729 976975730 976975732 976975733 976975734 976975735 570665024 570665019 570665013 570665009 570665004 972629555 972609089 972609091 972609094 972609096 972609098 972609101 972609102 972609103 972629557 2869911896 972629560 972629563 972629567 972629570 972629583 972629586 944512899 944512896 944512894 944512889 944512884 944512882 944512871 944512870 944512869 944512868 944512867 944512866 944512865 944512860 944512852 944512850 944512846 944512843 944512839 944512823 944512820 944512819 944512817 944512815 944512814 944512812 944512804 944512802 944512799 944512798 944512795 944512794 944512792 944512785 944512784 944512781 944512779 944512776 944512775 944512773 944512771 944512768 944512763 944512760 944512755 944512753 944512749 617438645 617438646 617438647 617438648 617438649 617438650 617438651 617438652 617438653 617438662 617438663 617438658 1181492317 302275853 302275852 302275851 302275850 1181492277 1181492328 1181492311 1181492323 1181492337 302275849 302275848 1181492363 1070556981 1181492333 1070555210 1070557461 1181492281 302275847 302275015 346153952 251417206 ], 25, 363692391, 251417206, 9.8138546000000009, 47.1444672000000011, 9.8102494999999994, 47.6554385000000025, -313.4946647958710173, -52.1557155453265437, -313.7650194501351280, 4.6554868426155869, 56.8118456697439456, 380000, 1
way, 49432519, [968128585 968129079 961864767 961864886 961864749 961864674 961864854 1041114401 961864654 961864826 961864664 961864843 961864645 961864810 961864717 961864892 961864696 1041114390 961864862 961864856 961864708 1041114344 1041114357 961864835 961864686 961864916 961864761 961864884 961864743 961864858 961864712 961864839 961864691 961864920 961864782 961864889 961864752 961864914 961864728 1041114367 961864902 961864699 961864865 961864923 961864787 961864895 961864806 961864936 961864722 632409002 961864830 632409004 961864730 961864869 632409007 961864799 961864661 961864680 632409010 961864792 632409012 959301485 959301526 959301540 632409014 1041114354 1041114337 1041114394 1041114371 1041114359 1041114361 1041114349 627917411 959301501 959301480 959301473 959301464 1374009844 1041120957 1041120961 1370079903 1041114346 1370079908 1370079918 627917415 959301515 627917419 960131325 959301481 959301519 959301511 959301488 959301453 959301450 960131332 441581346 637722751 637722753 959301509 959301517 637722756 959301452 959301448 959301496 959301490 959301465 959301471 637722759 960131324 960131317 960131333 637722760 960131326 960131320 960131328 960131313 637722763 960131323 960131316 637722766 1041114336 1041114342 1041114366 637722772 1041114358 637722774 1041114402 1041114348 1041114350 1041114381 1041114384 637722777 1041114396 1041114376 1041114391 1041114368 637722779 1041114382 1041114389 1041114379 1041114370 1041114393 1041114362 1041114378 637722782 968643094 968643074 637722785 968643087 637747763 ], 26, 968128585, 637747763, 16.0637134000000010, 47.7059783999999993, 16.3741771999999983, 47.9835744000000020, 155.1964713924943737, 10.2746527088123205, 178.4788583749580937, 41.1385437690015934, 38.6606947037482414, 220000, 1
way, 58898738, [312659546 312659545 1228009569 ], 27, 312659546, 1228009569, 16.3817768999999984, 48.3533800000000014, 16.3786474999999996, 48.3586748000000028, 179.0487771749941430, 82.2545531922202429, 178.8140963464308868, 82.8432437006769078, 0.6337441171656768, 380000, 1
way, 59529673, [599671744 738231034 738231031 738231041 738231035 738231049 738231051 738231032 738231030 738231039 738231043 738231046 982658905 982658947 982658884 982658882 982658909 982658924 982658923 982658936 982658877 982658934 982658889 982658918 982658972 982658946 ], 28, 599671744, 982658946, 15.7075178999999991, 48.3926818999999995, 15.7094135999999995, 48.3322509999999994, 128.4845601409659821, 86.6242471361473321, 128.6267229986088694, 79.9053725332381504, 6.7203784274184448, 380000, 1
way, 60269740, [1038373449 1038373427 ], 29, 1038373449, 1038373427, 15.0205380999999996, 47.3958252999999985, 15.0199982999999992, 47.3957034000000021, 76.9663813621980779, -24.2090267764105427, 76.9259005316048103, -24.2225799555634289, 0.0426894168462285, 220000, 1
